time,symbol,side,entry_price,stop_loss,take_profit,rr,model,trend,ob_time
2024-11-05 05:55:00,BTCUSDT,buy,68727.1,68246.28540000001,69688.7292,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 06:10:00,BTCUSDT,buy,68598.9,68251.8798,69292.94039999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 06:15:00,BTCUSDT,buy,68563.6,68308.1235,69074.55300000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 06:20:00,BTCUSDT,buy,68557.0,68356.67490000001,68957.65019999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 06:25:00,BTCUSDT,buy,68590.2,68387.64390000001,68995.31219999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 06:30:00,BTCUSDT,buy,68643.4,68401.6299,69126.94019999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 06:35:00,BTCUSDT,buy,68690.5,68486.9445,69097.611,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 07:15:00,BTCUSDT,buy,68650.4,68521.5099,68908.18019999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 07:20:00,BTCUSDT,buy,68613.0,68536.29509999999,68766.40980000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 08:15:00,BTCUSDT,buy,68819.2,68493.9375,69469.72499999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 08:20:00,BTCUSDT,buy,68800.0,68616.51479999999,69166.97040000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 08:25:00,BTCUSDT,buy,68804.7,68667.36390000001,69079.37219999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 08:30:00,BTCUSDT,buy,68820.1,68719.8114,69020.6772,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 08:35:00,BTCUSDT,buy,68806.5,68700.5307,69018.4386,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 08:40:00,BTCUSDT,buy,68767.1,68693.63759999999,68914.02480000004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 08:45:00,BTCUSDT,buy,68860.4,68692.0392,69197.12159999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 09:40:00,BTCUSDT,buy,68829.3,68646.9843,69193.93140000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 09:50:00,BTCUSDT,buy,68805.8,68638.293,69140.814,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 10:00:00,BTCUSDT,buy,68679.9,68569.9614,68899.77719999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 10:05:00,BTCUSDT,buy,68615.5,68536.4949,68773.51019999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 10:15:00,BTCUSDT,buy,68640.0,68519.6118,68880.7764,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 11:05:00,BTCUSDT,buy,68829.4,68550.6807,69386.83859999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 11:10:00,BTCUSDT,buy,68881.9,68587.9434,69469.81319999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 11:35:00,BTCUSDT,buy,68905.3,68593.7376,69528.42480000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 11:40:00,BTCUSDT,buy,68752.6,68606.9244,69043.95120000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 11:45:00,BTCUSDT,buy,68825.6,68671.35990000001,69134.0802,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 11:50:00,BTCUSDT,buy,68807.7,68677.4538,69068.19239999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 12:15:00,BTCUSDT,buy,68720.1,68638.3929,68883.5142,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 12:20:00,BTCUSDT,buy,68732.0,68573.45790000001,69049.08419999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 13:10:00,BTCUSDT,buy,68729.3,68581.35,69025.2,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 14:10:00,BTCUSDT,buy,68897.0,68627.90340000001,69435.19319999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 14:15:00,BTCUSDT,buy,68856.6,68635.0962,69299.60760000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 14:35:00,BTCUSDT,buy,69761.8,68677.254,71930.892,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 14:45:00,BTCUSDT,sell,70136.7,70251.2811,69907.5378,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-05 14:50:00,BTCUSDT,buy,69917.0,68689.4418,72372.1164,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 14:55:00,BTCUSDT,buy,69947.5,68762.169,72318.16200000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 15:00:00,BTCUSDT,buy,69869.8,68771.6595,72066.08100000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 15:10:00,BTCUSDT,buy,69915.8,69058.17270000001,71631.05459999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 15:15:00,BTCUSDT,buy,69751.4,69251.2794,70751.64119999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 15:20:00,BTCUSDT,buy,69591.3,69383.84670000001,70006.20659999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 15:25:00,BTCUSDT,buy,69383.0,69250.8798,69647.24040000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 15:30:00,BTCUSDT,buy,69264.8,69110.82,69572.76,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 16:20:00,BTCUSDT,buy,69937.9,69167.86290000001,71477.97419999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 16:25:00,BTCUSDT,buy,69947.9,69332.8977,71177.90459999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 16:40:00,BTCUSDT,buy,70106.6,69416.0145,71487.77100000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 16:45:00,BTCUSDT,buy,70011.5,69431.499,71171.50200000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 16:50:00,BTCUSDT,buy,70194.0,69513.1173,71555.7654,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 16:55:00,BTCUSDT,buy,70165.6,69637.19309999999,71222.41380000004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 17:00:00,BTCUSDT,buy,70172.1,69698.43179999999,71119.43640000004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 17:05:00,BTCUSDT,buy,70256.1,69707.223,71353.85400000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 17:10:00,BTCUSDT,buy,70401.6,69714.8154,71775.1692,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 17:35:00,BTCUSDT,buy,70116.9,69866.1639,70618.37219999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 17:45:00,BTCUSDT,buy,69971.7,69783.3468,70348.40639999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 18:10:00,BTCUSDT,buy,69746.4,69639.3909,69960.41819999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 18:15:00,BTCUSDT,buy,69770.8,69637.3929,70037.6142,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 19:05:00,BTCUSDT,buy,70169.2,69673.0572,71161.4856,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 19:10:00,BTCUSDT,buy,69979.8,69732.198,70475.004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 19:15:00,BTCUSDT,buy,69931.5,69830.1,70134.29999999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 19:20:00,BTCUSDT,buy,69957.6,69758.172,70356.456,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 19:45:00,BTCUSDT,buy,69687.9,69514.416,70034.86799999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 19:50:00,BTCUSDT,buy,69409.0,69252.27840000001,69722.44319999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 20:45:00,BTCUSDT,buy,69536.1,68717.6136,71173.07280000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 20:50:00,BTCUSDT,buy,69408.0,69051.9789,70120.0422,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 20:55:00,BTCUSDT,buy,69415.6,69081.6492,70083.50160000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 21:10:00,BTCUSDT,buy,69492.1,69180.75,70114.80000000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 21:15:00,BTCUSDT,buy,69488.4,69198.93179999999,70067.3364,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 21:45:00,BTCUSDT,buy,69252.0,69176.754,69402.492,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 21:50:00,BTCUSDT,buy,69221.3,69151.9788,69359.94240000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 21:55:00,BTCUSDT,buy,69145.5,68982.948,69470.60399999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 22:05:00,BTCUSDT,buy,69060.7,68950.1808,69281.73839999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 22:15:00,BTCUSDT,buy,68895.0,68787.7434,69109.51319999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 23:05:00,BTCUSDT,buy,69544.2,68814.117,71004.366,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 23:10:00,BTCUSDT,buy,69596.5,68869.4616,71050.57680000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 23:15:00,BTCUSDT,buy,69613.8,69137.99279999999,70565.41440000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 23:20:00,BTCUSDT,buy,69602.4,69230.7,70345.79999999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 23:40:00,BTCUSDT,buy,69446.5,69337.3932,69664.71359999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 23:45:00,BTCUSDT,buy,69398.2,69230.79990000001,69733.00019999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-05 23:50:00,BTCUSDT,buy,69324.1,69187.04370000001,69598.2126,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 00:30:00,BTCUSDT,sell,70716.1,70822.15139999999,70503.99720000004,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 00:35:00,BTCUSDT,sell,70717.8,71064.1932,70025.01360000002,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 00:40:00,BTCUSDT,sell,71182.7,71270.199,71007.702,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 00:45:00,BTCUSDT,sell,71344.9,71501.43,71031.84,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 01:10:00,BTCUSDT,buy,71282.8,69944.4855,73959.42900000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 01:15:00,BTCUSDT,buy,71011.8,70211.41829999999,72612.56340000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 01:20:00,BTCUSDT,buy,70911.5,70499.6298,71735.24040000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 02:05:00,BTCUSDT,buy,71214.0,70575.8535,72490.293,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 02:10:00,BTCUSDT,buy,71263.6,70596.8325,72597.13500000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 02:15:00,BTCUSDT,buy,71960.8,70769.16,74344.08,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 02:25:00,BTCUSDT,sell,72373.2,72614.24169999998,71891.11660000002,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 02:30:00,BTCUSDT,sell,72754.7,72962.88999999998,72338.32000000002,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 02:45:00,BTCUSDT,sell,72934.5,73037.36439999999,72728.77120000002,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 02:50:00,BTCUSDT,sell,73072.3,73173.09999999999,72870.70000000003,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 02:55:00,BTCUSDT,sell,73078.9,73417.344,72402.01199999999,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 03:00:00,BTCUSDT,sell,73939.8,74059.18519999999,73701.02960000002,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 03:05:00,BTCUSDT,sell,74292.0,75731.7561,71412.4878,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-06 03:20:00,BTCUSDT,buy,73729.8,72400.8267,76387.7466,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 03:30:00,BTCUSDT,buy,73991.9,72672.6546,76630.3908,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 03:35:00,BTCUSDT,buy,74243.6,72747.8793,77235.04140000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 03:40:00,BTCUSDT,buy,74394.8,72927.999,77328.40200000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 03:45:00,BTCUSDT,buy,74375.4,72979.3476,77167.5048,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 03:50:00,BTCUSDT,buy,74287.5,73426.5,76009.5,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 04:00:00,BTCUSDT,buy,74169.1,73427.499,75652.30200000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 04:10:00,BTCUSDT,buy,74401.6,73619.70659999999,75965.38680000004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 04:15:00,BTCUSDT,buy,74499.9,73733.4927,76032.71459999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 04:20:00,BTCUSDT,buy,74852.0,73840.6854,76874.6292,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 04:55:00,BTCUSDT,buy,74276.3,74058.6672,74711.56560000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 05:00:00,BTCUSDT,buy,73959.7,73575.351,74728.398,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 05:50:00,BTCUSDT,buy,74786.1,73826.1,76706.1,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 06:10:00,BTCUSDT,buy,74925.4,73967.4585,76841.283,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 06:15:00,BTCUSDT,buy,74947.2,74205.1206,76431.3588,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 06:25:00,BTCUSDT,buy,74780.3,74376.4491,75588.00180000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 06:30:00,BTCUSDT,buy,74921.5,74416.80870000001,75930.88259999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 06:50:00,BTCUSDT,buy,74444.1,74145.38040000001,75041.5392,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 07:25:00,BTCUSDT,buy,74191.8,74094.6312,74386.1376,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 07:30:00,BTCUSDT,buy,74094.2,73985.94,74310.71999999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 07:35:00,BTCUSDT,buy,74018.7,73896.03,74264.04,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 07:40:00,BTCUSDT,buy,73680.2,73038.888,74962.82399999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 08:00:00,BTCUSDT,buy,72993.8,72648.7785,73683.84300000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 08:50:00,BTCUSDT,buy,73463.2,72673.254,75043.09199999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 09:20:00,BTCUSDT,buy,73776.2,72813.0141,75702.57179999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 09:25:00,BTCUSDT,buy,73778.0,73086.84,75160.32,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 09:30:00,BTCUSDT,buy,73870.2,73168.2585,75274.083,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 09:35:00,BTCUSDT,buy,74078.2,73207.81890000001,75818.96219999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 09:40:00,BTCUSDT,buy,73889.9,73276.65,75116.4,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 09:45:00,BTCUSDT,buy,73812.1,73406.52,74623.26000000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 09:50:00,BTCUSDT,buy,73936.9,73527.399,74755.90199999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 10:05:00,BTCUSDT,buy,73512.5,73215.81090000001,74105.87819999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 10:55:00,BTCUSDT,buy,73859.9,73361.76479999999,74856.1704,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 11:20:00,BTCUSDT,buy,74099.8,73596.72959999999,75105.94080000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 11:25:00,BTCUSDT,buy,74301.9,73602.22409999999,75701.2518,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 11:55:00,BTCUSDT,buy,74291.6,73606.7196,75661.36080000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 12:00:00,BTCUSDT,buy,74492.1,73769.157,75937.986,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 12:05:00,BTCUSDT,buy,74760.0,73974.8511,76330.2978,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 12:10:00,BTCUSDT,buy,74565.4,73984.3416,75727.51679999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 12:15:00,BTCUSDT,buy,74564.5,73995.63029999999,75702.23940000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 12:35:00,BTCUSDT,buy,74332.5,74017.30859999999,74962.88280000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 12:40:00,BTCUSDT,buy,74373.6,74088.5373,74943.72540000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 12:45:00,BTCUSDT,buy,74263.8,74173.752,74443.89600000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 12:50:00,BTCUSDT,buy,74331.7,74139.68609999999,74715.72780000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 12:55:00,BTCUSDT,buy,74187.9,74095.9299,74371.84019999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 13:00:00,BTCUSDT,buy,74199.1,73984.4415,74628.41700000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 13:05:00,BTCUSDT,buy,74024.0,73927.998,74216.00399999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 13:10:00,BTCUSDT,buy,74114.6,73888.038,74567.72400000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 13:15:00,BTCUSDT,buy,73817.8,73666.26,74120.88000000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 13:20:00,BTCUSDT,buy,73765.5,73526.4,74243.70000000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 14:10:00,BTCUSDT,buy,73864.0,73523.0034,74545.9932,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 15:45:00,BTCUSDT,buy,74428.9,73445.481,76395.73799999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 15:50:00,BTCUSDT,buy,74340.2,73591.93440000001,75836.73119999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 15:55:00,BTCUSDT,buy,74289.6,73792.2339,75284.3322,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 16:25:00,BTCUSDT,buy,74309.9,73803.5226,75322.65479999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 16:30:00,BTCUSDT,buy,74283.8,74053.4724,74744.45520000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 16:35:00,BTCUSDT,buy,74423.3,74090.1357,75089.62860000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 16:45:00,BTCUSDT,buy,74264.2,74075.85,74640.89999999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 16:50:00,BTCUSDT,buy,74282.5,74060.3655,74726.769,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 17:40:00,BTCUSDT,buy,74590.3,74076.2496,75618.40080000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 17:50:00,BTCUSDT,buy,74448.8,74248.9767,74848.44660000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 17:55:00,BTCUSDT,buy,74457.9,74318.607,74736.48599999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 18:40:00,BTCUSDT,buy,75009.2,74332.0935,76363.41299999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 18:50:00,BTCUSDT,buy,75153.7,74539.78559999999,76381.52880000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 18:55:00,BTCUSDT,buy,75237.5,74672.1531,76368.19380000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 19:10:00,BTCUSDT,buy,75382.0,74678.44679999999,76789.10640000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 19:25:00,BTCUSDT,buy,75311.0,74737.6875,76457.625,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 19:30:00,BTCUSDT,buy,75060.3,74847.7773,75485.3454,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 19:35:00,BTCUSDT,buy,75153.8,74936.78820000001,75587.82359999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 19:40:00,BTCUSDT,buy,75472.0,74971.0539,76473.8922,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 20:20:00,BTCUSDT,buy,75779.7,74977.7472,77383.6056,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 20:25:00,BTCUSDT,buy,75624.9,75054.57029999999,76765.5594,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 20:30:00,BTCUSDT,buy,75629.6,75336.588,76215.62400000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 20:35:00,BTCUSDT,buy,75511.9,75424.5,75686.69999999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 21:25:00,BTCUSDT,buy,75761.7,75430.39409999999,76424.31180000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 21:30:00,BTCUSDT,buy,75809.1,75584.0403,76259.21940000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 21:35:00,BTCUSDT,buy,75753.1,75587.1372,76085.02560000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 21:40:00,BTCUSDT,buy,75817.0,75571.55279999999,76307.89440000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 22:25:00,BTCUSDT,buy,75699.8,75536.28809999999,76026.82380000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 22:30:00,BTCUSDT,buy,75606.0,75486.3381,75845.32380000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 22:35:00,BTCUSDT,buy,75608.1,75451.07340000001,75922.1532,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 23:25:00,BTCUSDT,buy,75810.1,75498.32609999999,76433.64780000004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 23:40:00,BTCUSDT,buy,75562.3,75484.44,75718.02,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-06 23:45:00,BTCUSDT,buy,75572.7,75476.9475,75764.205,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 00:05:00,BTCUSDT,buy,75364.4,75240.684,75611.832,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 00:20:00,BTCUSDT,buy,75312.7,75214.1106,75509.87879999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 00:25:00,BTCUSDT,buy,75211.1,75105.4194,75422.46120000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 00:30:00,BTCUSDT,buy,75151.9,75043.1817,75369.33659999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 00:35:00,BTCUSDT,buy,75157.1,75024.99990000001,75421.3002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 00:50:00,BTCUSDT,buy,75196.5,74975.949,75637.60200000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 01:40:00,BTCUSDT,buy,75394.9,75106.818,75971.06399999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 01:45:00,BTCUSDT,buy,75383.0,75139.8849,75869.23019999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 01:50:00,BTCUSDT,buy,75244.1,75168.756,75394.78800000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 02:25:00,BTCUSDT,buy,75231.0,75135.2895,75422.421,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 02:30:00,BTCUSDT,buy,75224.9,75110.41440000001,75453.87119999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 02:40:00,BTCUSDT,buy,75170.2,75074.85,75360.89999999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 03:05:00,BTCUSDT,buy,75163.1,74940.8841,75607.53180000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 03:50:00,BTCUSDT,buy,75079.8,74925.0,75389.40000000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 04:00:00,BTCUSDT,buy,74959.1,74835.2898,75206.72040000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-07 04:05:00,BTCUSDT,buy,74874.7,74794.9302,75034.23959999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
